Ensembl_Gene_ID;Moyenne_CPM_WT;Moyenne_CPM_WT_treated;Moyenne_CPM_Disease;Moyenne_CPM_Rescue;Pvalue_Patho;Pvalue_Rescue;Ref_Utilisee;Log2FC_Patho;Log2FC_Rescue;Significatif_Patho;Significatif_Rescue
ENSMUSG00000089984;0.09258368045963107;0.09855116841108313;0.7653988828166515;0.22672053319301372;0.001916468608567949;0.002958086584744148;WT treated;2.7110252039147538;-1.6204899936166728;OUI;OUI
ENSMUSG00000090084;2.407623978677752;1.4163765470353988;9.513609631934791;3.8610367561252206;1.7278421818404595e-13;1.0695737899805358e-05;WT treated;2.47589157547908;-1.1716801178959777;OUI;OUI
ENSMUSG00000090088;0.40990220174918124;0.4911503410123814;1.3649869629389102;0.7201105026066769;0.03960791266871452;0.02272782130320433;WT treated;1.1819500647800287;-0.787185537345472;OUI;OUI
ENSMUSG00000090122;0.23887103198574253;0.20890018485320322;0.9353175917532982;0.5001061839863524;0.0030344778175826117;0.138175202010737;WT treated;1.886629675870191;-0.7619963519590299;OUI;NON
ENSMUSG00000090877;2.6443930783412752;0.6346688742837691;3.8555038463574482;1.3453462812158217;2.5139432257091595e-06;0.0005379894861420777;WT treated;2.3100505989194318;-1.384845484454997;OUI;OUI
ENSMUSG00000091337;21.082820100403907;23.682031784184616;62.07818351807848;30.889917397782956;1.4509537104112643e-07;1.8295042378143578e-09;WT treated;1.122679156361698;-0.8724283049656966;OUI;OUI
ENSMUSG00000091898;3.003746683934038;1.7212946099254374;14.490879400655055;7.4427286344199555;0.00046744680765976464;0.28035201614512945;WT treated;2.818148831414875;-0.824200159737094;OUI;NON
ENSMUSG00000091971;4.034042905409596;1.0601283006039304;5.043479423356876;1.7804744390283043;2.9148428211076865e-06;0.0007934000908509145;WT treated;1.97619300932396;-1.3659030372799081;OUI;OUI
ENSMUSG00000092035;0.8663189229597776;0.538989852102844;2.602897889413895;0.9233169075971926;0.002339596061953842;0.001720903444824568;WT treated;1.9781278546339252;-1.3563601669868075;OUI;OUI
ENSMUSG00000092397;0.8485524010367118;0.8834402505032753;0.06886397804959815;0.7868885857031627;2.5601511546918117e-05;2.381197004791209e-06;WT treated;-3.963929020514906;3.6449036860869333;OUI;OUI
ENSMUSG00000092569;1.709327098366146;1.8380064450486824;0.9891632237981235;1.5598507439126899;0.000287761379724148;0.003701517824314774;WT treated;-1.1610380349650187;0.7888437524525272;OUI;OUI
ENSMUSG00000094910;0.27627930361122466;0.09759378633436377;0.7167709898456085;0.5410725758062922;0.0033338236343833337;0.6943767298924112;WT treated;2.6188285377401717;-0.2725077564530468;OUI;NON
ENSMUSG00000095079;0.31260610833625285;0.07813688168957192;0.43620790908408935;0.5399115951584741;0.027904111968015677;0.5511111828851674;WT treated;2.172822383222817;0.4360322551265514;OUI;NON
ENSMUSG00000096983;0.8050453248709519;1.0824573514788804;0.5352729502458164;0.6728392546034596;0.004147552413800668;0.3423906041290457;WT treated;-1.2809584863142371;0.46154612802366524;OUI;NON
ENSMUSG00000097121;0.9753037316482115;0.8276324196886533;2.014260864318955;1.2388806415957163;0.008194356195519708;0.03191566237290379;WT treated;1.0203604700887559;-0.5663261362596894;OUI;OUI
ENSMUSG00000097124;0.43117878569952617;0.14447591534810694;0.6349800920187694;0.6218040315551029;0.022801702744358908;0.9306776630179625;WT treated;1.862301793429168;0.103053856201893;OUI;NON
ENSMUSG00000097125;2.3417378709560173;2.9912508847137844;1.0327844211491166;1.2482995357213345;1.2954877898925937e-07;0.3197201654034718;WT treated;-1.8120542637164885;0.4065159082012769;OUI;NON
